20150309,"Των αγίων μεγάλων Τεσσαράκοντα μαρτύρων των εν τη λίμνη Σεβαστείας μαρτυρησάντων: Αγγία, Αγλαΐου, Αετίου, Αθανασίου, Ακακίου, Αλεξάνδρου, Βιβιανού, Γαΐου, Γοργονίου, Δομετιανού, Δόμνου, Εκδικίου, Ευνοϊκού, Ευτυχίου, Ηλιανού, Ηλία, Ηρακλείου, Ησυχίου, Θεοδούλου, Θεοφίλου, Ιωάννου, (Κανδίδου), Κλαυδίου, Κυρίλλου, Κυρίωνος, Λεοντίου, Λυσιμάχου, Μελίτωνος, Νικολάου, Ξανθίου, Ουαλερίου, Ουάλη, Πρίσκου, Σαρκεδώνος, Σεβηριανού, Σισιννίου, Σμαράγδου, Φιλοκτήμονος, Φλαβίου και Χουδίωνος, Ουρπασιανού μάρτυρος, Αγίου Καισαρίου, αδελφού αγίου Γρηγορίου του Θεολόγου, Αγίων Μαρτύρων παππού, μάμμης, πατρός, μητρός και των δύο τέκνων, Οσίου Πασιανού επισκόπου Βαρκελώνης της Ισπανίας, Αγίου Κωνσταντίνου της Κορνουάλλης, Οσίου Βιταλίου του εκ Σικελίας, Οσίου Κλεόπα του εκ Ρωσίας, Σύναξις της Υπεραγίας Θεοτόκου εν Αλμπαζίν της Ρωσίας","Αετίων (Αέτης, Αέτιος, Αετός), Αετίς (Αετίνα), Βιβιανός, Βιβιανή (Βιβή, Βίβιαν, Βιβιάνα), Ηλιανός, Ηλιανή (Ηλιάνα, Ιλιάνα, Λιάνα), Λυσίμαχος, Λυσιμάχη, Ξάνθιος (Ξανθιάς, Ξάνθος, Ξανθούλιος), Ξανθή (Ξένια), Σαράντης (Σαράντος), Σαραντή (Σαραντούλα), Σεβηριανός (Σέβηρος), Σεβηριανή, Σμάραγδος (Σμαραγδένιος, Σμαράγδης, Σμάρης), Σμαραγδία (Σμάρα, Σμαράγδα, Σμαραγδένια, Σμαραγδή, Σμαράγδω, Σμαρούλα, Σμαρώ), Φιλοκτήμων (Φιλοκτήμονας)",,,3,5,https://el.wikipedia.org/wiki/9_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150310,"Κοδράτου του εν Κορίνθω και των συν αυτώ Ανεκτού, Διονυσίου, Κρήσκεντος, Κυπριανού, Παύλου και Μαρκιανού, Νεομάρτυρος Μιχαήλ Μαυροειδή, του εν Αδριανουπόλει, Οσίας Αναστασίας της πατρικίας, Οσίου Αγάθωνος, Οσίου Ιωάννου του εκ Γεωργίας","Κόδρος (Κοδράτος), Κόδρα",,,4,5,https://el.wikipedia.org/wiki/10_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150311,"Σωφρονίου Πατριάρχου Ιεροσολύμων, Θεοδώρας της βασιλίσσης Άρτης, της εκ Σερβίων Κοζάνης, Γεωργίου του Σιναΐτου, Γεωργίου του θαυματουργού και νεοφανούς του εν Διϊπίω, Ζαχαρίου, Ιερομάρτυρος Πιονίου πρεσβυτέρου και Σαβίνας, Μαρτύρων Θαλλού και Τροφίμου, των εν Λαοδικεία, Μαρτύρων Ηρακλέους και Ζωσιμά, Μνήμη των Σύρων μαρτύρων, Αγίου Κωνσταντίνου βασιλέως του Στραθκλάϊντ, Ιερομάρτυρος Ευλογίου και των συν αυτώ, Λωκρητίας (Λουκρητίας) και δύο άλλων ανωνύμων παρθένων, Μνήμη της ανακομιδής των λειψάνων του αγίου μάρτυρος Επιμάχου, Ευθυμίου του θαυματουργού, αρχιεπισκόπου Νόβγκοροντ, Αγίου Παύλου, τσάρου της Ρωσίας, Οσίου Σωφρονίου του Εγκλείστου, Σωφρονίου επισκόπου Βράτσης της Βουλγαρίας, Οσίου Αλεξίου του εκ Ρωσίας","Θαλής (Θαλλής, Θαλλός), Θάλεια (Θάλλεια, Θάλλω), Θεόδωρος (Δώρης, Θοδωρής, Θόδωρος, Θώδης, Θώδος), Θεοδώρα (Δώρα, Θοδώρα, Ντόρα), Σαβίνα (Ζαμπίνα, Ζαμπία, Σαμπίνα), Σωφρόνιος (Σωφρόνης), Σωφρονία (Σωφρόνη)",,,4,5,https://el.wikipedia.org/wiki/11_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150312,"Γρηγορίου του Μεγάλου, Πάπα Ρώμης, του επονομαζόμενου «Διαλόγου», Θεοφάνους ομολογητού, επισκόπου Σιγριανής, Οσίων Συμεώνος του νέου Θεολόγου και Συμεών του Ευλαβούς, Φινεές του δικαίου και Ααρών, αδελφού του θεόπτου Μωϋσέως, Αγίου Δημητρίου, βασιλέως της Γεωργίας, Ιερομάρτυρος Νικηφόρου της Κριμαίας, Οσίου Νικοδήμου, του Ηγουμένου της μονής εν Μάμμολα της Καλαβρίας","Θεοφάνης (Φάνης), Θεοφανία (Θεανώ, Θεοφανώ, Φανή, Φανή, Φάνια, Φένια)",,Παγκόσμια Ημέρα κατά της Λογοκρισίας στο Διαδίκτυο,4,6,https://el.wikipedia.org/wiki/12_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150313,"Ανακομιδή λειψάνων Νικηφόρου Πατριάρχου Κωνσταντινουπόλεως του Ομολογητού, Πουπλίου επισκόπου Αθηνών, Ιερομάρτυρος Μαρίου επισκόπου Σεβαστείας, Μαρτύρων Αβίβου του Αιγυπτίου, Αφρικανού, Πουπλίου, Τερεντίου και Χριστίνης της εκ Περσίας, Μαρτύρων Αλεξάνδρου, Διονυσίου και Φρόντωνος, Οσίας Ευφρασίας, Οσιομάρτυρος Θεοκτίστου","Λέανδρος, Μάριος, Μαρία (Μανιώ, Μαργέτα, Μαργετίνα, Μαριώ, Μαριωρή, Μαρίκα, Μαριγώ, Μαριέττα, Μαρινίκη, Μαρούσα, Μάρσια,  Μάρω)",,"Παγκόσμια Ημέρα Δράσης των Σιδηροδρομικών, Παγκόσμια Ημέρα Νεφρού",4,6,https://el.wikipedia.org/wiki/13_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150314,"Οσίου Βενεδίκτου του εκ Νουρσίας, αρχιμανδρίτου Ρώμης, Ευσχήμονος του Ομολογητού, επισκόπου Λαμψάκου, Μάρτυρος Αλεξάνδρου του εν Πύδνη, Μάρτυρος Φλωρεντίου του εν Θεσσαλονίκη, Μαρτύρων Βασιλείου και Ευφρασίου, Πέτρου και Αφροδισίου, Ευτυχίου και των συν αυτώ Μαρτύρων, Βονιφατίου επισκόπου Ρος της Σκωτίας, Αγίου Ροστισλάβου, πρίγκηπος Κιέβου και Σμολένσκ, Θεογνώστου του Έλληνος, μητροπολίτου Κιέβου, Ιωάννου του δια Χριστόν σαλού, Οσίου Ανδρέου του εκ Ρωσίας, Σύναξις της Υπεραγίας Θεοτόκου του Θεοδώρου","Βενέδικτος, Βενεδίκτη (Βενεδικτίνα, Βενεδικτίνη), Ευφράσιος (Ευφράσας, Ευφράσης, Φράσας, Φράσης, Φράσιος), Ματθίας, Ματθίλδη (Θίλδη, Θίλδα, Μαθίλδη, Ματθίλντη, Ματίλντα, Τίτα)",,"Παγκόσμια Ημέρα του αριθμού π, Παγκόσμια Ημέρα Μπριζόλας",3,6,https://el.wikipedia.org/wiki/14_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150315,"Αριστοβούλου αποστόλου, επισκόπου Βρετανίας, Μάρτυρος Αγαπίου και των συν αυτώ: Πλησίου, Ρωμύλου, Τιμολάου, Αλεξάνδρου, Αλεξάνδρου, Διονυσίου και Διονυσίου, Νικάνδρου του εν Αιγύπτω, Νεομαρτύρων Μανουήλ Κρητός, του εν Χίω και Παρθενίου διακόνου, του εν Διδυμοτείχω, Ανάμνησις της σωτηρίας της νήσου Λευκάδος εκ του σεισμού","Αγάπιος, Αγάπη, Αριστόβουλος, Αριστοβούλη",,"Παγκόσμια Ημέρα Καταναλωτή, Παγκόσμια Ημέρα κατά της Αστυνομικής Βαρβαρότητας",3,7,https://el.wikipedia.org/wiki/15_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150316,"Μάρτυρος Σαβίνου του εν Αιγύπτω, Μάρτυρος Πάπα του εκ Λυκαονίας, Χριστοδούλου του εν Πάτμω, Αγίων δέκα μαρτύρων, των εν Φοινίκη, Μάρτυρος Ιουλιανού του εξ Αναζαρβού (Ιουλιανού του Κίλικος), Ιερομάρτυρος Ρωμανού του εν Παρίω, Ιερομάρτυρος Αλεξάνδρου Πάπα Ρώμης, Οσίου Ανίνου του εν τω Ευφράτη του Θαυματουργού, Οσίου Ιωάννου του εν Ρουφινιαναίς, Ιερομαρτύρων Εβεντίου και Θεοδούλου, Αγίου Αντωνίου του εκ Γεωργίας, Οσίου Ποιμένος του εκ Γεωργίας","Ιουλιανός (Γιουλιανός, Γιολανός, Γιούλης, Ιούλιος), Ιουλιανή (Γιολάντα, Γιουλία, Γιούλα, Ιουλία, Τζούλια), Χριστόδουλος, Χριστοδούλη (Χριστοδούλα)",,,4,7,https://el.wikipedia.org/wiki/16_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150317,"Αλεξίου «του ανθρώπου του Θεού», Μαρτύρων Μαρίνου του εν Αλεξανδρεία και Οσίου Παύλου του Κρητός, Θεοστηρίκτου του ομολογητού, Λαζάρου Δικαίου, Πατρικίου Αποστόλου της Ιρλανδίας, Οσίου πατρός ημών Μακαρίου ηγουμένου της μονής Κολγιαζίν, Οσιομάρτυρος Γαβριήλ του Μικρού του εκ Γεωργίας, Οσιομάρτυρος Παύλου, υπερασπιστού των εικόνων, Ιερομάρτυρος Θεοδούλου του Σιναΐτου, Αγίας Γερτρούδης, Μνήμη της μετά φιλανθρωπίας επενεχθείσης φοβεράς απειλής του σεισμού","Αλέξιος (Αλέξης, Αλέκος), Αλεξία (Αλέξα, Αλέκα), Γερτρούδη",,,4,7,https://el.wikipedia.org/wiki/17_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150318,"Κυρίλλου αρχιεπισκόπου Ιεροσολύμων, Μαρτύρων Ευκαρπίωνος, Τροφίμου και ετέρων Μυρίων (10.000) των εν Νικομηδεία, τους αυχένας τμηθέντων, Οσίου Ανανίου του θαυματουργού, Οσίου Κυρίλλου του Αστραχάν, Αγίου Εδουάρδου, βασιλέως της Αγγλίας","Εδουάρδος (Εντυ, Εντουαρντ), Κύριλλος, Κυριλλία (Κυρίλλα, Κυρίλλη)",,Διεθνής Ημέρα Κινητοποιήσεων κατά της Κατοχής του Ιράκ,4,7,https://el.wikipedia.org/wiki/18_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150319,"Διοδώρου πρεσβυτέρου και Μαριανού διακόνου, Μαρτύρων Χρυσάνθου και Δαρείας της Αθηναίας, Κλαυδίου του τριβούνου, Ιλαρίας της συζύγου του και των τέκνων Ιάσωνος και Μαύρου και των συν αυτοίς, Ανεκτού και Παγχαρίου του εν Νικομηδεία, Νεομάρτυρος Δημητρίου του Τορναρά, Οσίας Μαρίας ή Μάρθας της πριγκιπίσσης, Οσίου Ιννοκεντίου του Θαυματουργού, Αγίου νεομάρτυρος Νικολάου του εν Σμύρνη αθλήσαντος, Σύναξις της Υπεραγίας Θεοτόκου της Τρυφερής","Δαρείος, Δαρεία (Δάρα, Δάρω), Χρύσανθος, Χρυσανθίς (Χρυσάνθη)",,,4,0,https://el.wikipedia.org/wiki/19_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150320,"Των εν Αμινσώ Αγίων Αββάδων, των λεγομένων Μαύρων, των εν τη μονή αγίου Σάββα αναιρεθέντων, Μαρτύρων Ακύλα του επάρχου, Αλεξανδρίας και των συν αυτή εν Αμινσώ επτά γυναικών: Ευφημίας, Ευφρασίας, Θεοδοσίας, Θεοδώρας, Ιουλιανής, Κλαυδίας και Ματρώνης, Λολλίωνος, Εμμανουήλ και Ροδιανού, Νεομάρτυρος Μύρωνος του ράπτου, του εξ Ηρακλείου Κρήτης, Νικήτα επισκόπου Απολλωνιάδος, του ομολογητού, Οσίου Kουθβέρτου του εκ Βρετανίας, Αγίου μάρτυρος Λουαρσάβου βασιλέως της Γεωργίας, Ιερομάρτυρος Ευφροσύνου του εκ Ρωσίας","Κλαύδιος (Κλαυδίνος), Κλαύδια (Κλό, Κλόντια, Κλώντια), Ροδιανός (Ρόδης, Ροδινός, Ροδίνης, Ροδίων), Ροδιανή (Ροδάνθη, Ροδή, Ροδιάνα, Ροδία, Ροζάνθη)",,"Παγκόσμια Ημέρα Στοματικής Υγείας, Παγκόσμια Ημέρα Αποχής από το Κρέας, Παγκόσμια Ημέρα Θεάτρου για τα Παιδιά και τους Νέους, Διεθνής Ημέρα Αστρολογίας, Διεθνής Ημέρα Γαλλοφωνίας, Διεθνής Ημέρα Γης",4,0,https://el.wikipedia.org/wiki/20_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150321,"Θωμά πατριάρχου Κωνσταντινουπόλεως, Βηρύλλου επισκόπου Κατάνης, Μαρτύρων Δομνίνου και Φιλήμονος των εκ Θεσσαλονίκης, Νεομάρτυρος Μιχαήλ του εκ Γρανίτσης Ευρυτανίας, Οσίων Ιακώβου επισκόπου, του ομολογητού, Σεραπίωνος του από Σιδώνος και Μαρίας της εκ Πέργης, Ιερομάρτυρος Θεοδώρου, επισκόπου Ποζδέγιεβ της Ρωσίας, Οσίου Σεραφείμ του εκ Βυρίτσας της Ρωσίας","Βήρυλλος, Δομίνικος (Δομνίνος), Δομινίκη (Δόμνα, Δομνίκα, Δομνίκη)",,"Παγκόσμια Ημέρα κατά του Ρατσισμού, Παγκόσμια Ημέρα Δασοπονίας, Παγκόσμια Ημέρα Ποίησης, Παγκόσμια Ημέρα Ύπνου, Παγκόσμια Ημέρα για το Σύνδρομο Down, Διεθνής Ημέρα της Γης, Παγκόσμια Ημέρα Κουκλοθεάτρου, Παγκόσμια Ημέρα Οικιακής Οικονομίας, Παγκόσμια Ημέρα Μονογονεϊκών Οικογενειών",3,0,https://el.wikipedia.org/wiki/21_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150322,"Ιερομάρτυρος Βασιλείου Αγκύρας, του πρεσβυτέρου, Μαρτύρων Καλλινίκου, Βασιλίσσης και Καλλίνικης, Δροσίδος, θυγατρός βασιλέως Τραϊανού και των συν αυτή πέντε Κανονικών, Οσιομάρτυρος Ευθυμίου εκ Δημητσάνης, του εν Κωνσταντινουπόλει, Ιερομάρτυρος Βασιλείου επισκόπου Μανγκαζίας της Σιβηρίας, του Θαυματουργού, Οσιομάρτυρος Σοφίας της εν Κιέβω, Ιερομάρτυρος Δημητρίου του εν Κιέβω","Δρόσος, Δροσίς (Δροσία, Δροσίδα, Δροσοσταλία, Δροσοσταλίδα, Δρόσω)",,Παγκόσμια Ημέρα για το Νερό,3,1,https://el.wikipedia.org/wiki/22_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150323,"Ιερομάρτυρος Νίκωνος και των συν αυτώ 199, των επί του Ταυρομενίου όρους μαρτυρησάντων, Μάρτυρος Δομετίου, Οσιομάρτυρος Λουκά εξ Αδριανουπόλεως, του εν Μυτιλήνη, Οσίων Εφραίμ, Θεοδοσίου και Παχωμίου, των εκ Ρωσίας, Οσίου Νίκωνος καθηγουμένου της Λαύρας των Σπηλαίων, Βασσιανού επισκόπου Ροστόβ","Δομέτιος, Νίκων, Νίκη",,Παγκόσμια Ημέρα Μετεωρολογίας,4,1,https://el.wikipedia.org/wiki/23_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150324,"Προεόρτια του Ευαγγελισμού της Θεοτόκου, Ιερομάρτυρος Αρτέμονος επισκόπου Σελευκείας της Πισιδίας, Παρθενίου Γ΄, Πατριάρχου Κωνσταντινουπόλεως, Των εν Καισαρεία Παλαιστίνης Οκτώ Μαρτύρων, Οσίων Αβραάμ του εν τω όρει Λάτρω, Ζαχαρίου «του εν Χαρσικίω», Μαρτίνου του Θηβαίου και Στεφάνου του Ξυλινίτου, Μαρτύρων Ρωμύλου και Σεκούνδου αυταδέλφων, Ιερομάρτυρος Αρτέμονος πρεσβυτέρου Λαοδικείας, Τιμολάου και των συν αυτώ επτά Μαρτύρων, Οσίου Ζαχαρίου του εν τη Λαύρα του Κιέβου, Μαρτύρων Πέτρου και Στεφάνου των εν Καζάν, Σύναξις της Υπεραγίας Θεοτόκου του Όρους του Συννέφου, Ανάμνηση Θαύματος εν τη Λαύρα των Σπηλαίων του Κιέβου","Αβραάμ, Αβραμία, Αρτέμων (Αρτέμονας)",,Παγκόσμια Ημέρα κατά της Φυματίωσης,4,1,https://el.wikipedia.org/wiki/24_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150325,"Ευαγγελισμός της Θεοτόκου, Πελαγίας και Θεοδοσίας, Οσίου Σεννουφίου του «σημειοφόρου», Μνήμη του εκ δημίων αγίου μάρτυρος, Οσίου Τίμωνος του Ερημίτου, Οσίου Παρθενίου του Κιέβου, Τύχωνος Πατριάρχου Μόσχας, Σύναξις της Υπεραγίας Θεοτόκου της Βάτου, Σύναξις της Υπεραγίας Θεοτόκου της Ευαγγελίστριας, Σύναξις της Υπεραγίας Θεοτόκου των Κηπουρέων","Εθνεγερσία, Ευάγγελος (Αγγελής, Βαγγέλης, Βαγγέλας, Βάγγος), Ευαγγελία (Βαγγελίτσα, Βαγγελή, Βαγγελίνα, Βαγγελιώ, Βάγγια, Εύα, Κέλλυ, Λιλή, Λιλίκα, Λίτσα)",Επίσημη αργία: Εορτασμός της Επανάστασης του 1821 για την ανεξαρτησία από την Οθωμανική αυτοκρατορία. ,,2,1,https://el.wikipedia.org/wiki/25_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150326,"Αγίου Πούλιου του Αναγνώστου, Σύναξις του αρχαγγέλου Γαβριήλ και απόδοση της Εορτής, Των εν Γοτθία Ιερομαρτύρων Βαθούση και Ουίρκα και των δύο αυτού υιών και τριών θυγατέρων και των συν αυτοίς 14 ανδρών: Αβίππα, Αγγία, Αγιά, Αρπύλα οσίου, Ηγάθρακος, Ησκόη, Θέρθα, Ρύακος, Ρυία, Σέιμβλα, Σίλα, Σιγητζά, Σουηρίλλα, Φίλγα καί 7 γυναικών: Αλλάς, Αννης, Αννιμαΐδος, Βάρις, Μαμίκα, Μωίκα, Ουίρκα, Μαρτύρων Κοδράτου, Θεοδοσίου, Εμμανουήλ και ετέρων Τεσσαράκοντα των εν τη Ανατολή, Μαρτύρων Πέτρου, Μαρκιανού, Ιωάννου, Θέκλας, Κασσιανού και των συν αυτοίς, Ιερομάρτυρος Μοντανού και Μαξίμης, Μαρτύρων Δομνίνου και Φιλήμονος, των εκ Θεσσαλονίκης, Ιερομάρτυρος Θεοδώρου, Ειρηναίου διακόνου, Μάρτυρος Ευτυχίου του υποδιακόνου, Σεραπίωνος και Αμμωνίου των αναγνωστών, Αγίων είκοσι έξι Μαρτύρων, των εν Γοτθία μαρτυρησάντων, Οσίων Στεφάνου του Ξυλινίτου και Βασιλείου του νέου, Νεομάρτυρος Γεωργίου του εκ Βουλγαρίας, Διήγηση ωφέλιμος Μάλχου μοναχού αιχμαλωτισθέντος","Πούλιος, Πούλια, Συλάς (Σύλος), Σύλα (Σύλη, Σύλια)",,,3,2,https://el.wikipedia.org/wiki/26_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150327,"Ματρώνης της εν Θεσσαλονίκη, Φιλητού του συγκλητικού, Λυδίας της συζύγου και των τέκνων των Θεοπρεπίου και Μακεδόνος, Αμφιλοχίου του δουκός και Κρονίδου του κομενταρησίου, Βαρουχίου και Ιωάννου, Προφήτου Ανανίου, Οσίων Παύλου Σημειοφόρου, επισκόπου Κορίνθου, Ευτυχίου και Κηρύκου του εν Άπρω, Εφραίμ, αρχιεπισκόπου Ροστόβ της Ρωσίας, Αγίου Αμβροσίου, πατριάρχου Γεωργίας","Λήδα (Λύδα, Λυδία), Μακεδών (Μακεδόνας, Μακεδόνης, Μακεδόνιος), Μακεδονία, Ματρώνα (Ματρόνα), Φίλητος, Φιλήτα (Φιλήτη)",,"Παγκόσμια Ημέρα Θεάτρου, Διεθνής Ημέρα Κοινωνικής Εργασίας",4,2,https://el.wikipedia.org/wiki/27_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150328,"Ηρωδίωνος αποστόλου και μάρτυρος, επισκόπου Πατρών, Οσίου Ιλαρίωνος του νέου, ηγουμένου μονής της Πελεκητής, Οσίου Ησυχίου του Ιεροσολυμίτου, Αγίου Μποϋάν του επονομαζομένου Ενραβωτά, πρίγκηπος των Βουλγάρων, Οσιομάρτυρος Ευστρατίου του Νηστευτού, Οσίων Φαύστου και Στεφάνου των εκ Ρωσίας, των Θαυματουργών, Αγίου Μστισλάβου, πρίγκηπος του Βλαντιμίρ, Οσίων Ιλαρίωνος και Ιωνά των εκ Ρωσίας, Οσίου Διονυσίου του Ελεήμονος, Ιωάννου του εκ Γεωργίας","Ηρωδίων (Ηρώδης, Ροδής, Ρόδιος, Ροδίων, Ρόδος), Ηρωδιάς (Ηρωδιάδα, Ροδιά, Ροδίτα, Ρόζα, Ροζαλία, Ροζίτα, Ροζίνα, Ροζάνα), Μπουάν",,,3,2,https://el.wikipedia.org/wiki/28_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150329,"Μάρκου επισκόπου Αρεθουσίων, Κυρίλλου διακόνου εν Φοινίκη μαρτυρήσαντος και των συν αυτοίς παρθένων γυναικών και ιερωμένων ανδρών: Ιωνά, Βαραχησίου, Αβίβου, Ζανιθά, Ηλία, Λαζάρου, Μάρη, Μαρούθα, Ναρσή, Σάβα και Σιμιάθου, Οσίου Ευσταθίου Ομολογητού, επισκόπου Κίου της Βιθυνίας, Οσίου Ησυχίου του Σιναΐτου, Οσίων Μάρκου, Ιωνά και Βάσσου, των εν τη Λαύρα του Πσκωφ, Διαδόχου, επισκόπου Φωτικής","Κύριλλος, Κυριλλία (Κυρίλλα, Κυρίλλη), Μάρκος (Μαρκής), Μαρκία",,,3,2,https://el.wikipedia.org/wiki/29_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150330,"Ζαχαρίου του νέου, ιερομάρτυρος επισκόπου Κορίνθου, Οσίου Ιωάννου του εν τω φρεάτι, Ιωάννου της «Κλίμακος», Ιωάννου πατριάρχου Ιεροσολύμων, Οσίας Ευβούλης, μητρός αγίου Παντελεήμονος, Σωφρονίου επισκόπου Ιρκούτσκ","Ζαχαρίας (Ζάκης, Ζάχαρης, Ζάχαρος), Ζαχάρω (Ζάκι, Ζαχαρένια)",,,4,3,https://el.wikipedia.org/wiki/30_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150331,"Ιερομαρτύρων Υπατίου επισκόπου Γαγγρών, Αυδά επισκόπου εν Περσία και των συν αυτώ εννέα μαρτύρων, Των εν Ερμουπόλει Αιγύπτου Βενιαμίν διακόνου, Μενάνδρου, Σαβίνου και ετέρων 38, Μάρτυρος Θεοφίλου του Κρητός και των συν αυτώ μαρτυρησάντων, Οσίων Ακακίου επισκόπου Μελιτηνής, Βλασίου του εξ Αμορίου και Στεφάνου του θαυματουργού, Ιωνά και Ιννοκεντίου, μητροπολιτών Μόσχας, Μάρτυρος Βίκτωρος, Οσίου Βλασίου του εξ Αμορίου, Αγίου Ιωάννου του πρίγκηπος","Υπάτιος (Υπάτης, Υπατος), Υπατία (Υπατή)",,,4,3,https://el.wikipedia.org/wiki/31_%CE%9C%CE%B1%CF%81%CF%84%CE%AF%CE%BF%CF%85
20150400,Απρίλιος,,,,,,https://el.wikipedia.org/wiki/%CE%91%CF%80%CF%81%CE%AF%CE%BB%CE%B9%CE%BF%CF%82
20150401,"Οσίας Μαρίας της Αιγυπτίας, Μαρτύρων Αλεξάνδρου, Διονυσίου, Ινγενιανής, Παντέρου ή Πανταίνου, Παρθενίου και Σατουρνίνου, Μαρτύρων Γεροντίου και Βασιλείδου, Μαρτύρων Ερμού και Θεοδώρας των αυταδέλφων, Μάρτυρος Πολυνίκου, Νεομάρτυρος Αβρααμίου, του εκ Βουλγαρίας, Ιερομάρτυρος Μακαρίου του Νέου, του εν Ρωσία, Οσίων Μακαρίου του ομολογητού, ηγουμένου της μονής Πελεκητής και Ευθυμίου του θαυματουργού, του εν Σουζδαλία της Ρωσίας, Οσίου Γεροντίου του Κανονάρχου, του εν τη Λαύρα του Κιέβου ασκήσαντος, Οσίου Ιωάννου του Φιλοσόφου, του εκ Γεωργίας, Οσίου Ευλογίου, του δια Χριστόν σαλού, του εκ Γεωργίας, Οσίου Βαρσανουφίου της Όπτινα, Αγίου Αχάζ του Δικαίου",Παντέρος (Παϊντανός),,Πρωταπριλιά,4,3,https://el.wikipedia.org/wiki/1_%CE%91%CF%80%CF%81%CE%B9%CE%BB%CE%AF%CE%BF%CF%85
20150402,"Οσίου Τίτου του θαυματουργού, Μαρτύρων Αιδεσίου και Αμφιανού, Θεοδώρας και Ευθαλίας των παρθένων, Μάρτυρος Πολυκάρπου του εν Αλεξανδρεία, Οσίου Γρηγορίου του εν τω Κόλπω της Νικομήδειας, Νικητίου, επισκόπου Λυών, Οσιοπαρθενομάρτυρος Εύας της Νέας και των συν αυτή, Γεωργίου, επισκόπου Αζκουρίας της Γεωργίας, Σάββα, αρχιεπισκόπου Σουρώζ","Τίτος (Τίτης), Τίτα (Τίτη)",,"Παγκόσμια Ημέρα Παιδικού Βιβλίου, Παγκόσμια Ημέρα Αυτισμού",4,3,https://el.wikipedia.org/wiki/2_%CE%91%CF%80%CF%81%CE%B9%CE%BB%CE%AF%CE%BF%CF%85
20150403,"Νικήτα του ομολογητού, ηγουμένου της μονής Μηδικίου, Ιωσήφ του υμνογράφου, Μαρτύρων Βιθυνίου, Γλαύκου, Δίου και Ελπιδοφόρου, Νεομαρτύρος Παύλου του Ρώσου, του απελεύθερου, Οσίου Ιλλυριού, του εν τω όρει του Μυρσινώνος ασκήσαντος, Οσίου Νεκταρίου του Μπεζέτσκ, Οσίου πατρός ημών Σεραφείμ, του εκ Ρωσίας, Σύναξις της Υπεραγίας Θεοτόκου του Αμαράντου Ρόδου","Ιλλύριος (Λύρος), Ιλλυρία (Λύρα)",,,4,4,https://el.wikipedia.org/wiki/3_%CE%91%CF%80%CF%81%CE%B9%CE%BB%CE%AF%CE%BF%CF%85
20150404,"Σάββατο του Λαζάρου, Οσίων Γεωργίου του εν τω Μαλεώ, Ζωσιμά και Πλάτωνος, ηγουμένου της Μονής Στουδίου, Θεωνά αρχιεπισκόπου Θεσσαλονίκης, Νικήτα ιερομάρτυρος του εν Σέρραις αθλήσαντος, Αγαθόποδος και Θεοδούλου των Θεσσαλονικέων μαρτύρων, Φερβούθης, της αδελφής και της παιδίσκης αυτής, Ποπλίου του Αιγυπτίου, Οσίων Θεωνά, Συμεώνος και Φερβίνου, Ισιδώρου, επισκόπου Σεβίλλης, Οσίου Ιωσήφ του πολυάθλου, Ιωσήφ, του εν τη Λαύρα του Κιέβου ασκήσαντος, Οσίου Ζωσιμά, του εκ Ρωσίας, Σύναξις της Υπεραγίας Θεοτόκου της Γεροντίσσης",Λάζαρος (Λάζος),,Διεθνής Ημέρα κατά των Ναρκών,3,4,https://el.wikipedia.org/wiki/4_%CE%91%CF%80%CF%81%CE%B9%CE%BB%CE%AF%CE%BF%CF%85
